Austria                                 ,Sudan                                   ,           14862.342
Austria                                 ,Suriname                                ,              68.375
Austria                                 ,Switzerland                             ,            9047.562
Austria                                 ,Tanzania                                ,           14862.342
Austria                                 ,Thailand                                ,           14862.342
Austria                                 ,Togo                                    ,            2141.625
Austria                                 ,Trinidad_and_Tobago                     ,            4286.281
Austria                                 ,Tunisia                                 ,           14862.342
Austria                                 ,Turkey                                  ,           14862.342
Austria                                 ,Uganda                                  ,            4555.562
Austria                                 ,United_Arab_Emirates                    ,           14862.342
Austria                                 ,Uzbekistan                              ,              69.594
Austria                                 ,Venezuela                               ,           14862.342
Austria                                 ,Vietnam                                 ,           14862.342
Austria                                 ,Yemen                                   ,           14862.342
Austria                                 ,Zambia                                  ,              12.177
Austria                                 ,Zimbabwe                                ,             680.719
Bulgaria                                ,Afghanistan                             ,            1448.938
Bulgaria                                ,Albania                                 ,            8199.688
Bulgaria                                ,Algeria                                 ,           46630.133
Bulgaria                                ,Armenia                                 ,            8043.688
Bulgaria                                ,Azerbaijan                              ,            3896.844
Bulgaria                                ,Bangladesh                              ,           46630.133
Bulgaria                                ,Barbados                                ,             519.031
Bulgaria                                ,Belgium                                 ,           46630.133
Bulgaria                                ,Belize                                  ,             615.156
Bulgaria                                ,Benin                                   ,             268.125
Bulgaria                                ,Bolivia                                 ,             448.031
Bulgaria                                ,Bosnia_and_Herzegovina                  ,           10045.875
Bulgaria                                ,Brazil                                  ,           46630.133
Bulgaria                                ,Burkina_Faso                            ,            1591.406
Bulgaria                                ,Cambodia                                ,             706.562
Bulgaria                                ,Cameroon                                ,           12289.531
Bulgaria                                ,Cape_Verde                              ,             604.688
Bulgaria                                ,Chad                                    ,             280.250
Bulgaria                                ,Chile                                   ,           21934.156
Bulgaria                                ,China                                   ,           46630.133
Bulgaria                                ,Colombia                                ,           45171.375
Bulgaria                                ,Congo                                   ,            2488.812
Bulgaria                                ,Costa_Rica                              ,            9013.000
Bulgaria                                ,Cuba                                    ,           25037.125
Bulgaria                                ,Cyprus                                  ,            4415.812
Bulgaria                                ,Djibouti                                ,            3448.750
Bulgaria                                ,Dominican_Republic                      ,           17892.594
Bulgaria                                ,Ecuador                                 ,           16497.906
Bulgaria                                ,Egypt                                   ,           46630.133
Bulgaria                                ,El_Salvador                             ,            7309.031
Bulgaria                                ,Estonia                                 ,            1529.389
Bulgaria                                ,Ethiopia                                ,           29350.500
Bulgaria                                ,Fiji                                    ,            4802.375
Bulgaria                                ,Finland                                 ,            1362.604
Bulgaria                                ,Gabon                                   ,            2799.500
Bulgaria                                ,Georgia                                 ,           12490.531
Bulgaria                                ,Ghana                                   ,           13135.812
Bulgaria                                ,Greece                                  ,           21017.062
Bulgaria                                ,Grenada                                 ,             601.250
Bulgaria                                ,Guatemala                               ,           14829.000
Bulgaria                                ,Guinea                                  ,            1132.812
Bulgaria                                ,Guyana                                  ,            1475.125
Bulgaria                                ,Honduras                                ,            5390.344
Bulgaria                                ,Iceland                                 ,            1146.219
Bulgaria                                ,India                                   ,           10313.312
Bulgaria                                ,Indonesia                               ,           46630.133
Bulgaria                                ,Iran                                    ,           16468.625
Bulgaria                                ,Iraq                                    ,           46630.133
Bulgaria                                ,Ireland                                 ,            9612.406
Bulgaria                                ,Israel                                  ,           43025.781
Bulgaria                                ,Italy                                   ,           46630.133
Bulgaria                                ,Ivory_Coast                             ,           17340.781
Bulgaria                                ,Jamaica                                 ,           11314.688
Bulgaria                                ,Japan                                   ,           46630.133
Bulgaria                                ,Jordan                                  ,           24849.344
Bulgaria                                ,Kenya                                   ,           22871.781
Bulgaria                                ,Kuwait                                  ,            9012.781
Bulgaria                                ,Kyrgyzstan                              ,              46.875
Bulgaria                                ,Lebanon                                 ,           10757.719
Bulgaria                                ,Liberia                                 ,             425.938
Bulgaria                                ,Luxembourg                              ,            2137.406
Bulgaria                                ,Macedonia                               ,            2288.750
Bulgaria                                ,Malawi                                  ,            1687.500
Bulgaria                                ,Malaysia                                ,           34410.531
Bulgaria                                ,Mali                                    ,            3302.938
Bulgaria                                ,Malta                                   ,             868.781
Bulgaria                                ,Mauritania                              ,           11476.625
Bulgaria                                ,Mauritius                               ,            5931.062
Bulgaria                                ,Mexico                                  ,           46630.133
Bulgaria                                ,Mongolia                                ,            1754.750
Bulgaria                                ,Morocco                                 ,           46630.133
Bulgaria                                ,Mozambique                              ,           16414.594
Bulgaria                                ,Myanmar                                 ,            6484.000
Bulgaria                                ,Namibia                                 ,             959.719
Bulgaria                                ,Netherlands                             ,           46630.133
Bulgaria                                ,New_Caledonia                           ,             991.688
Bulgaria                                ,New_Zealand                             ,            9008.062
Bulgaria                                ,Nicaragua                               ,            3611.438
Bulgaria                                ,Nigeria                                 ,           46630.133
Bulgaria                                ,North_Korea                             ,             576.844
Bulgaria                                ,Norway                                  ,           11172.781
Bulgaria                                ,Oman                                    ,           12188.906
Bulgaria                                ,Pakistan                                ,             319.625
Bulgaria                                ,Panama                                  ,            4306.375
Bulgaria                                ,Peru                                    ,           46630.133
Bulgaria                                ,Philippines                             ,           46630.133
Bulgaria                                ,Portugal                                ,           40036.594
Bulgaria                                ,Romania                                 ,           17069.342
Bulgaria                                ,Rwanda                                  ,             466.406
